id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20189259,Studio to host an exceptional Montreal experience!,68867257,Meghan,,Le Plateau-Mont-Royal,45.50713,-73.57325,Entire home/apt,81,1,7,2017-08-25,0.14,1,0,0,
20191728,Belle chambre à deux pas du métro Laurier,18089258,Julien,,Le Plateau-Mont-Royal,45.52702,-73.58846,Private room,50,3,0,,,1,0,0,
20194126,Chambre charmante à 2 pas du parc de La Fontaine,51065191,Alicia,,Ville-Marie,45.52466,-73.56404,Private room,40,2,8,2017-08-29,0.16,1,0,0,
20194624,Located in Heart of Montreal.,58839137,Ahmad,,Ville-Marie,45.49487,-73.58145,Private room,487,1,0,,,1,358,0,
20194982,Loft à aire ouverte Plateau-Mont-Royal,118555791,Alexia-Jade,,Le Plateau-Mont-Royal,45.53335,-73.58225,Entire home/apt,57,1,1,2017-08-02,0.02,1,0,0,
20195132,SUPERBE(S) CHAMBRE(S) SUR LE PLATEAU,114707930,Naomi,,Le Plateau-Mont-Royal,45.53218,-73.56561,Private room,120,2,1,2017-08-07,0.02,2,0,0,
20195261,SUPERBE(S) CHAMBRE(S) SUR LE PLATEAU,114707930,Naomi,,Le Plateau-Mont-Royal,45.53234,-73.56613,Private room,80,2,2,2017-08-13,0.04,2,0,0,
20195499,Grande chambre Namasté,11241121,Laetitia,,Rosemont-La Petite-Patrie,45.54861,-73.57467,Private room,20,29,11,2021-07-31,0.22,4,329,1,
20196241,"Plateau Mont-Royal, Le Ismat",73990969,Maya,,Le Plateau-Mont-Royal,45.53095,-73.5645,Entire home/apt,56,31,9,2017-09-02,0.19,9,213,2,
20201226,Joli logement propre et tranquille Villeray,143871687,Adeline,,Villeray-Saint-Michel-Parc-Extension,45.54232,-73.623,Entire home/apt,43,9,1,2017-09-14,0.02,1,0,0,
20202075,Gorgeous two floor condo!,3027433,Ashley,,Ville-Marie,45.53076,-73.56214,Entire home/apt,200,2,8,2018-05-28,0.16,1,0,0,
20206613,SUPERBE CHAMBRE METRO SHERBROOKE,78891203,Sabine,,Ville-Marie,45.51497,-73.56593,Private room,125,1,7,2017-08-27,0.14,1,0,0,
20207291,Bright & charming room in the heart of Montreal,143927024,Marley,,Le Plateau-Mont-Royal,45.51565,-73.57117,Private room,43,2,3,2017-10-09,0.06,1,0,0,
20208612,"Maison Iris Spacious , Central -Parking options!!",10269389,Al And Liane,,Le Plateau-Mont-Royal,45.51599,-73.57333,Entire home/apt,280,2,68,2021-09-06,1.39,2,260,10,
20208789,Cozy Room in the Heart of Downtown Montreal,60979698,Marie,,Ville-Marie,45.51578,-73.558,Private room,93,1,214,2021-10-10,4.22,1,0,20,
20209745,Grande chambre lumineuse dans appartement rénové,3175132,Clément,,Le Plateau-Mont-Royal,45.52208,-73.59141,Private room,35,5,3,2019-01-19,0.06,1,0,0,
20211255,Chambre dans grand appartement- (3 roommates),42352191,Laura,,Rosemont-La Petite-Patrie,45.53647,-73.61005,Entire home/apt,35,7,1,2017-08-25,0.02,1,0,0,
20211364,Architect industrial Loft in Plateau with Views,3000842,Eric,,Le Plateau-Mont-Royal,45.5388,-73.58369,Entire home/apt,229,3,3,2018-10-07,0.10,1,364,1,
20211719,Bright & New Downtown  MTL1 BR Condo,50685572,Kitti,,Ville-Marie,45.49696,-73.57555,Entire home/apt,145,1,7,2017-09-28,0.14,1,0,0,
20214119,Studio moderne au centre de Montréal,86171072,El Hadji Mbacke,,Le Plateau-Mont-Royal,45.51123,-73.5717,Entire home/apt,50,1,7,2017-09-04,0.14,1,0,0,
20215140,"Best location to stay in Montreal,big private room",144002212,Caroline,,Le Plateau-Mont-Royal,45.5159,-73.57225,Private room,50,2,38,2019-09-03,0.76,1,29,0,
20215690,HUGE HOUSE/GROUP/BIG FAMILY /2 FLOORS,143948102,Maxime,,Rivière-des-Prairies-Pointe-aux-Trembles,45.63459,-73.58861,Entire home/apt,250,2,64,2019-12-09,1.64,3,97,0,
20223447,Beautiful private room on the Plateau Mont-Royal,31892159,Nathan,,Le Plateau-Mont-Royal,45.51313,-73.56948,Private room,30,2,7,2017-10-09,0.14,1,0,0,
20227626,NEW - Mile-End Prime,96593768,Carl,,Le Plateau-Mont-Royal,45.5268,-73.60808,Entire home/apt,443,4,38,2019-10-14,0.76,3,73,2,
20227971,Private room in downtown Montréal,18724580,喆,,Ville-Marie,45.49436,-73.57956,Private room,27,2,0,,,2,0,0,
20228057,Chambre centre ville de Montreal,61936775,Joanna,,Ville-Marie,45.51317,-73.5576,Private room,35,20,1,2017-08-07,0.02,1,0,0,
20228139,Record DJ Heaven,135287506,David,,Côte-Saint-Luc,45.46246,-73.66019,Private room,150,1,0,,,1,364,0,
20229851,Downtown condo with backyard,144133607,Nicholas,,Le Plateau-Mont-Royal,45.51546,-73.58608,Private room,90,3,2,2017-10-09,0.04,1,0,0,
20231760,Appartement So PINTEREST dans Hohelaga!,144157520,Élise,,Mercier-Hochelaga-Maisonneuve,45.54474,-73.54824,Entire home/apt,60,2,4,2017-10-09,0.08,1,0,0,
20233717,Private room 5-10 mins from downtown  !,16688442,Sladgy,,Le Sud-Ouest,45.47512,-73.58684,Private room,99,1,13,2018-03-18,0.30,1,0,0,
20233852,Artsy 4 1/2 apartment in the Mile End,75013902,Stephanie,,Le Plateau-Mont-Royal,45.52729,-73.60671,Entire home/apt,150,1,1,2017-08-07,0.02,1,0,0,
20234137,New + historical apt with PRIVATE 360 ROOFTOP,1451533,Isabelle,,Villeray-Saint-Michel-Parc-Extension,45.54479,-73.61842,Entire home/apt,88,5,2,2017-09-29,0.04,2,0,0,
20236365,Looking for roommate,144208946,Pavlo,,Rosemont-La Petite-Patrie,45.5513,-73.55684,Private room,99,1,0,,,1,0,0,
20246184,Country Living in busy MTL,3301739,Eliane,,Ahuntsic-Cartierville,45.56495,-73.66222,Private room,41,1,8,2017-08-24,0.16,1,0,0,
20247510,Chambre métro Papineau,144298062,Clémence,,Ville-Marie,45.52359,-73.54857,Private room,50,3,1,2017-08-06,0.02,1,0,0,
20250690,Beautiful room near Oratory and Snowdon metro,36454248,Críspulo,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4899,-73.62363,Private room,25,2,39,2018-07-07,0.77,1,0,0,
20256366,Atwater Market / Lachine Canal Condo,1613104,Eric,,Le Sud-Ouest,45.47634,-73.57672,Entire home/apt,125,1,1,2017-09-04,0.02,1,0,0,
20259811,Big 2 room apartment,81037734,Amadou Mahmoud,,Le Plateau-Mont-Royal,45.51262,-73.57003,Entire home/apt,75,1,3,2017-09-04,0.06,1,0,0,
20264281,Spacious apartment in the heart of the gay village,135851322,Thierry,,Ville-Marie,45.51921,-73.55917,Entire home/apt,118,4,0,,,1,0,0,
20267616,Stunning Downtown Studio,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.5098,-73.57499,Entire home/apt,1000,32,94,2019-08-18,1.85,31,0,0,
20268566,Appartement charmant en plein cœur du plateau,93124353,Prisca,,Le Plateau-Mont-Royal,45.52907,-73.57004,Entire home/apt,50,5,1,2017-09-28,0.02,1,0,0,
20279221,Logement 2 chambres au coeur du plateau,37725051,Tim,,Le Plateau-Mont-Royal,45.5185,-73.57958,Entire home/apt,100,1,2,2017-09-03,0.04,1,0,0,
20281913,Downtown YUL -Prestige Brand New Condo Bell Centre,103479409,Ping,,Ville-Marie,45.49526,-73.56844,Entire home/apt,76,32,41,2019-02-05,0.83,2,312,0,
20283665,1 private room available from August 24-31,144663803,Mido,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49105,-73.64493,Private room,45,3,0,,,1,0,0,
20285526,Room in a clean apartment,16522028,Sylvie,,Mont-Royal,45.52122,-73.63032,Private room,75,2,4,2019-08-10,0.15,5,364,0,
20294773,Live the local Montreal life - Cosy & bright apt!,7490419,Flora,,Le Plateau-Mont-Royal,45.52487,-73.60914,Private room,59,2,5,2017-08-16,0.10,1,0,0,
20299583,Spacious apartment downtown with a view,110017651,Alison,,Ville-Marie,45.50367,-73.57985,Private room,45,1,1,2017-08-21,0.02,1,0,0,
20302221,Grand chambre avec lit double à montréal,103760322,Samuel,,Mercier-Hochelaga-Maisonneuve,45.558,-73.53949,Private room,23,1,1,2017-08-07,0.02,1,0,0,
20302550,🌹GORGEOUS! Glam Room-Private Bath-Dream Location!,33242683,Catherine Marie-Claude,,Ville-Marie,45.50476,-73.56212,Private room,720,1,7,2018-03-19,0.84,16,363,4,
20303974,1BBR Apartment with Parking,144825483,Lana,,Rosemont-La Petite-Patrie,45.5316,-73.6056,Entire home/apt,130,1,0,,,1,0,0,
20304649,Bel appartement de 2 chambres idéal pour 4 pers,35299749,Pierre-Antoine,,Ville-Marie,45.53705,-73.55389,Entire home/apt,123,2,1,2017-08-13,0.02,1,0,0,
20306973,Nice Studio in DOWNTOWN Montreal,144851810,Peter,,Ville-Marie,45.50667,-73.57803,Private room,30,2,3,2017-08-26,0.06,2,0,0,
20308040,"*** 10 min walk to McGill, Apartment Downtown***",144861351,Pry,,Ville-Marie,45.50836,-73.56943,Entire home/apt,99,3,4,2017-08-21,0.08,1,336,0,
20308411,"Bel appartement à sous-louer, mi-sept à mi-oct.",72713286,Eliane,,Rosemont-La Petite-Patrie,45.54953,-73.58615,Entire home/apt,40,7,1,2017-10-12,0.02,1,0,0,
20309969,Lovely apartment on the PLATEAU,133643089,Sascha,,Le Plateau-Mont-Royal,45.51965,-73.57005,Entire home/apt,65,3,158,2020-03-16,3.19,1,11,0,
20326771,Super cheerful & bright Plateau apartment,3520353,Martin,,Le Plateau-Mont-Royal,45.53446,-73.58521,Entire home/apt,125,3,46,2019-08-24,1.22,1,0,0,
20330633,Chambre dans un Bel appartement,145052781,Omar,,Ville-Marie,45.52332,-73.54823,Private room,100,1,5,2021-09-13,5,1,17,5,
20331042,Large Studio in DOWNTOWN Montreal,144851810,Peter,,Le Plateau-Mont-Royal,45.50706,-73.57653,Private room,77,1,0,,,2,0,0,
20331794,Style Loft (chambre fermé),109491544,Cimon,,Ville-Marie,45.51785,-73.55841,Entire home/apt,49,7,0,,,1,0,0,
20332164,Chambre double sur le Plateau,81656721,Elorri,,Le Plateau-Mont-Royal,45.51742,-73.58001,Private room,37,2,1,2017-08-12,0.02,1,0,0,
20351960,Magnifique condo aire ouverte Plateau Montréal,73408379,Steve,,Le Plateau-Mont-Royal,45.53111,-73.57119,Entire home/apt,115,7,4,2018-01-08,0.08,1,0,0,
20352001,We're 7 and we don't care about interior design :),133100590,John,,Ville-Marie,45.52982,-73.55397,Entire home/apt,199,1,6,2017-09-10,0.12,1,0,0,
20357716,Appartement entier au coeur du Plateau Mont-Royal!,20274794,Stéphanie,,Le Plateau-Mont-Royal,45.52376,-73.58365,Entire home/apt,162,5,39,2020-10-05,0.77,3,340,2,
20360038,Private Bedroom Parc LaFontaine - Queen bed & Desk,6350901,Charles,,Ville-Marie,45.52859,-73.56358,Private room,46,1,164,2021-09-11,3.30,13,327,31,
20360887,Chambre à l'occasion de la Coupe Rogers,19579193,Daniela,,Villeray-Saint-Michel-Parc-Extension,45.53958,-73.6377,Private room,31,1,1,2017-08-12,0.02,1,0,0,
20361926,Spacious Condo Old Montreal,130287429,Jonathan,,Ville-Marie,45.50795,-73.553932,Entire home/apt,336,2,97,2021-10-03,2.19,2,85,5,
20382006,Beau 3 1/2 tout près du centre-ville,75270093,Anne-Sophie,,Le Plateau-Mont-Royal,45.51551,-73.57067,Entire home/apt,150,1,0,,,1,0,0,
20390012,Appartement spacieux au coeur du Mile-End,90033139,Gabriel,,Outremont,45.52282,-73.60713,Entire home/apt,65,2,4,2017-09-03,0.08,1,0,0,
20395387,Loft of the village,32695304,Sean,,Ville-Marie,45.52631,-73.55774,Private room,25,2,5,2017-09-16,0.10,1,0,0,
20395395,Most Cozy Apartment in Heart DT Montreal,144945421,Yd,,Le Plateau-Mont-Royal,45.5076,-73.57289,Entire home/apt,1165,1,0,,,1,89,0,
20396803,Chammbre lit queen,31521169,Majestik,,Rosemont-La Petite-Patrie,45.53336,-73.59774,Private room,30,6,2,2017-09-06,0.04,2,0,0,
20401295,Very nice bedroom in house close to everything,908765,Tatiana,,Villeray-Saint-Michel-Parc-Extension,45.54509,-73.62405,Private room,96,5,4,2019-09-04,0.15,2,117,0,
20405981,Appartement calme et lumineux dans le cœur de HoMa,145516492,Aurore,,Mercier-Hochelaga-Maisonneuve,45.54228,-73.54364,Entire home/apt,35,2,7,2017-10-15,0.14,1,0,0,
20407990,Grand appartement près du marché Jean-Talon,44130712,Marie-Eve,,Villeray-Saint-Michel-Parc-Extension,45.53805,-73.62547,Entire home/apt,45,15,2,2019-08-05,0.09,1,0,0,
20408392,Rosemont Comfort & Sweetness,7708510,Chloe,,Rosemont-La Petite-Patrie,45.56291,-73.57319,Private room,80,1,19,2019-09-19,0.38,1,287,0,
20408412,Sunny cozy little apartement in Villeray,145540118,Cristian,,Villeray-Saint-Michel-Parc-Extension,45.5416,-73.61749,Entire home/apt,59,7,16,2019-11-26,0.32,1,106,0,
20411165,Maison chaleureuse,145560468,Dhia,,Verdun,45.45421,-73.54729,Entire home/apt,160,1,0,,,1,0,0,
20412280,"A BEAUTIFUL,SPACIOUS CONDO 10 MINS FROM DOWNTOWN",29899379,Michael John,,Le Sud-Ouest,45.47388,-73.59269,Entire home/apt,100,2,6,2017-10-09,0.12,1,0,0,
20417702,Room with a view  (apt 119) Free limited parking,39844170,Kim,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49551,-73.6093,Entire home/apt,75,1,215,2021-09-13,4.29,18,332,22,
20419734,Cozy apt in Montreal for music lovers. Or whoever.,2896371,Guillaume,,Le Plateau-Mont-Royal,45.53895,-73.58363,Entire home/apt,50,1,8,2017-09-04,0.16,1,0,0,
20421091,La Ruelle RPP,8691251,Pascale,,Rosemont-La Petite-Patrie,45.53803,-73.59988,Entire home/apt,45,30,0,,,1,67,0,
20422475,Cozy private bedroom near Old Port of Montreal,10683531,Boyko & Nat,,Ville-Marie,45.51524,-73.55402,Private room,76,2,82,2018-10-20,1.63,1,0,0,
20424804,Chambre privée sur le Plateau Mont-Royal,13520342,Lola,,Le Plateau-Mont-Royal,45.51935,-73.57526,Private room,45,2,6,2017-09-17,0.12,1,0,0,
20426853,Fresh Luxury Apartment Downtown #MTL.Chill,6334476,Jazz,,Ville-Marie,45.49233,-73.58266,Entire home/apt,145,1,264,2021-09-27,5.35,1,15,81,
20427617,Cozy private room walking distance to downtown,141156245,Lola,,Le Plateau-Mont-Royal,45.51806,-73.58969,Private room,35,1,19,2017-10-10,0.39,1,0,0,
20435486,Beautiful Penthouse with Terraces next Downtown,130863463,Mila'S Live,,Rosemont-La Petite-Patrie,45.53645,-73.61115,Entire home/apt,550,2,46,2021-08-30,1.03,2,175,2,
20439858,Cute apartment very well located,899478,Clémentine,,Le Plateau-Mont-Royal,45.51985,-73.56738,Entire home/apt,85,3,3,2018-01-01,0.06,1,0,0,
20440383,Sunny Appartment @ Mile-End with Private Parking,2461807,Anais,,Le Plateau-Mont-Royal,45.52163,-73.59428,Entire home/apt,110,1,3,2017-10-23,0.06,1,0,0,
20440434,"Perfect Location, Cozy apartment *Quartier Latin*",133644711,Gabriela,,Ville-Marie,45.5158,-73.56493,Private room,49,2,1,2018-04-09,0.02,1,0,0,
20440474,Cozy bedroom close to downtown,145875496,Emilie,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47001,-73.61483,Private room,25,1,99,2019-12-16,1.99,1,0,0,
20440656,"Apartment on Mount-Royal, beautiful garden & patio",62505142,Normand,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48742,-73.61718,Entire home/apt,95,2,117,2019-10-04,2.33,1,191,0,
20450837,Joli condo calme et pratique,129984522,André,,Mercier-Hochelaga-Maisonneuve,45.55007,-73.54557,Entire home/apt,50,2,1,2017-12-24,0.02,1,0,0,
20454071,"Moderne, calme et paisible au coeur de Montréal",146001312,Sébastien,,Villeray-Saint-Michel-Parc-Extension,45.54087,-73.63572,Entire home/apt,105,2,21,2019-08-25,0.42,1,0,0,
20455499,SLEEP 18 4 BEDROOM 2 BATHROOM MONTREAL DOWNTOWN,7250257,Stewie,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47213,-73.64582,Entire home/apt,1400,5,30,2019-09-01,0.78,10,93,0,
20457589,Cozy and quiet flat in Villeray,38453968,Tanha,,Villeray-Saint-Michel-Parc-Extension,45.54028,-73.62264,Entire home/apt,70,4,18,2020-01-02,0.37,1,0,0,
20458241,Grand 5 1/2 pour un mois _ St-Henri Canal Lachine,18947266,Jolyanne,,Le Sud-Ouest,45.47709,-73.57754,Entire home/apt,30,20,1,2017-10-23,0.02,1,0,0,
20467996,Brightly lit St. Henri penthouse with amazing view,5736598,Tina,,Le Sud-Ouest,45.4738,-73.59256,Entire home/apt,97,2,28,2018-10-15,0.56,1,0,0,
20479053,Chambre au coeur du Plateau-Mont-Royal,38467995,Capucine,,Le Plateau-Mont-Royal,45.52069,-73.57343,Private room,38,1,2,2017-08-20,0.04,1,0,0,
20481412,AMAZING DOWNTOWN 2 BEDRM TOWNHOUSE- FREE PARKING,45643240,Cc,,Le Sud-Ouest,45.48595,-73.57372,Entire home/apt,165,1,82,2021-09-03,2.01,6,353,11,
20481432,"Private room, bright condo in Montreal's Plateau.",9196329,Francine,,Le Plateau-Mont-Royal,45.52226,-73.57283,Private room,57,2,43,2019-12-01,1.11,1,0,0,
20491788,Chambre au cœur du Plateau,18144699,Yves,,Le Plateau-Mont-Royal,45.53166,-73.57443,Private room,80,1,91,2021-09-28,1.80,2,61,14,
20492272,MONTREAL DOWNTOWN STUDIO APARTMENT AtZ,1132399,Unal,,Le Plateau-Mont-Royal,45.52873,-73.56429,Entire home/apt,38,31,13,2020-01-14,0.35,27,105,0,
20493223,Cozy apartment in Plateau Mont Royal,51099951,Leticia,,Le Plateau-Mont-Royal,45.52126,-73.57048,Entire home/apt,100,2,2,2017-09-24,0.04,1,0,0,
20501034,Cozy and charming appartment in heart of Montréal,22409437,Valeriane,,Le Plateau-Mont-Royal,45.5173,-73.56801,Entire home/apt,85,2,1,2017-08-26,0.02,1,0,0,
20503758,"Beautiful, cozy bungalow in the heart of Montreal",146380055,Jay,,Villeray-Saint-Michel-Parc-Extension,45.53002,-73.62726,Entire home/apt,289,2,122,2020-03-17,2.48,2,1,0,
20512987,Saint-Henri Town House Apartment on 2 Floors,146446822,Nick,,Le Sud-Ouest,45.47783,-73.58569,Entire home/apt,79,2,112,2020-02-23,2.32,1,0,0,
20522700,Appartement spacieux au coeur du Sud-Ouest,98506657,Yannick,,Le Sud-Ouest,45.47774,-73.55824,Entire home/apt,56,2,6,2017-10-21,0.12,1,88,0,
20524269,M'D.U Galaxy,146532299,Mdumisi,,LaSalle,45.42171,-73.64437,Entire home/apt,400,1,6,2018-03-31,0.14,1,365,0,
20539097,"""Bachelors Pad"" in the Heart of Downtown Montréal",66689102,Jeff,,Ville-Marie,45.50102,-73.57949,Entire home/apt,125,2,8,2018-05-28,0.16,1,0,0,
20553108,Room in the apartment - Rosemont Petite Patrie,91128356,Ksenia,,Rosemont-La Petite-Patrie,45.54816,-73.56948,Private room,65,2,3,2018-09-02,0.06,1,0,0,
20556406,"Plaza 12, the comfy warm space to enjoy winter!",51144331,Norman G.,,Rosemont-La Petite-Patrie,45.53707,-73.60698,Entire home/apt,172,3,20,2021-08-25,1.79,2,288,20,296619
20556976,Cozy Queen Room in Large Trendy Condo,145081884,Cres,,Ville-Marie,45.51299,-73.56917,Private room,80,2,62,2018-10-14,1.25,1,0,0,
20557333,Charming Mtlhomestay Accommodation,208453,Maureen,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46856,-73.60565,Private room,64,3,7,2021-08-24,0.27,2,363,1,305995
20565966,Plateau- Cozy/sunny- View of duluth and east MTL!,146888229,Moragh,,Le Plateau-Mont-Royal,45.51615,-73.57909,Private room,35,2,2,2017-09-17,0.04,1,0,0,
20569154,Un nid douillet au coeur du Plateau Mont-Royal,2659867,Simone,,Le Plateau-Mont-Royal,45.52334,-73.58413,Entire home/apt,55,31,46,2019-06-12,0.95,1,99,4,
20571935,Quiet bedroom for a student,146399909,Pegah,,Verdun,45.45634,-73.54824,Private room,40,1,1,2017-08-23,0.02,1,0,0,
20572453,Comfortable apartment - Villeray,292507076,Luckey,,Villeray-Saint-Michel-Parc-Extension,45.54743,-73.63481,Entire home/apt,83,2,17,2021-09-06,0.39,45,10,7,
20572519,Charmant 3 1/2 demi s /sol,2027640,Cecilia,,Villeray-Saint-Michel-Parc-Extension,45.54288,-73.62442,Entire home/apt,80,3,26,2018-07-19,0.52,1,0,0,
20574283,位于蒙特利尔市中心的舒适studio,136744470,Mei,,Ville-Marie,45.49571,-73.57951,Entire home/apt,50,2,6,2017-10-29,0.12,1,0,0,
20582386,"Great location!! 2 beds, huge living area +parking",135990206,Matt,,Ville-Marie,45.49233,-73.56703,Entire home/apt,300,21,16,2017-11-09,0.33,1,0,0,
20583584,Peaceful Bedroom in Minimalist's Plateau Home,48962314,Kuwook,,Le Plateau-Mont-Royal,45.51363,-73.57621,Private room,24,2,77,2019-12-28,1.87,1,0,0,
20584537,Petite chambre en collocation (420 friendly),31521169,Majestik,,Rosemont-La Petite-Patrie,45.55857,-73.57631,Private room,21,3,1,2017-09-15,0.02,2,0,0,
20584768,Maison familiale (3 chambres fermées),40317355,Annie,,Ahuntsic-Cartierville,45.55265,-73.66306,Entire home/apt,99,3,5,2019-06-12,0.13,2,0,0,
20586637,"LOFT douillet en plein coeur du Vieux Montréal, Spa et terrasse privés, foyer, stationnement",147078210,Danye,,Ville-Marie,45.50846,-73.55207,Entire home/apt,185,2,0,,,1,0,0,
20586707,Chambre en plein coeur du plateau !!!,142879952,Jessica,,Le Plateau-Mont-Royal,45.53273,-73.57225,Private room,35,5,20,2018-09-07,0.41,1,0,0,
20587754,Neat and cozy apartment at the heart of Montreal,79532505,Nimet,,Ville-Marie,45.5028,-73.57925,Shared room,21,1,12,2017-11-05,0.24,1,0,0,
20589502,Maison neuve et luxueuse pour séjour enchanteur!,84580013,Helene,,Mercier-Hochelaga-Maisonneuve,45.61461,-73.54366,Entire home/apt,249,1,0,,,1,0,0,
20590914,"mtlFlats | 2BR + Balcony + Patio, Mont Royal metro",17500046,Tania,,Le Plateau-Mont-Royal,45.52089,-73.57672,Entire home/apt,206,1,47,2021-09-26,0.98,9,3,13,296484
20599390,"Nice and quiet room, 3 min. walk > Rosemont metro",25478345,Yohan,,Rosemont-La Petite-Patrie,45.53232,-73.59451,Private room,39,7,9,2019-06-12,0.23,4,0,0,
20601389,"10 Min & Under to Most of Verdun, 1st Floor",2657524,Sunny,,Verdun,45.45872,-73.56911,Entire home/apt,91,3,96,2021-09-07,2.08,5,306,17,296323
20601669,PETIT NID SUR LE PLATEAU- NEST ON THE PLATEAU,15638458,Catherine,,Le Plateau-Mont-Royal,45.53229,-73.56477,Private room,35,16,6,2020-02-19,0.17,1,344,1,
20602278,Downtown Minimal Paradise,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.50941,-73.57488,Entire home/apt,96,1,126,2021-08-30,2.58,31,42,34,
20605257,Tranquil Two-Bedroom Haven in the Heart of the Plateau,61232818,Kendra,,Le Plateau-Mont-Royal,45.52049,-73.58177,Entire home/apt,199,31,63,2019-12-01,1.62,1,0,0,
20606443,Plateau: Nice Private Bedroom/ Belle chambre priv.,146899835,Amélie,,Le Plateau-Mont-Royal,45.5183,-73.58456,Private room,60,1,1,2017-08-23,0.02,1,0,0,
20609056,Un très bon appartement à 50$ par jour,71461604,Shaoyun,,LaSalle,45.43653,-73.62213,Entire home/apt,50,1,3,2017-08-27,0.06,1,0,0,
20614579,3 1/2 Plateau Mont-Royal près Parc Lafontaine,147343927,Joselita,,Le Plateau-Mont-Royal,45.52951,-73.56622,Entire home/apt,43,170,0,,,1,0,0,
20619856,Large Studio apartment downtown Montreal,66881070,Oxford,,Le Plateau-Mont-Royal,45.50909,-73.57475,Entire home/apt,75,31,4,2021-08-12,0.09,12,342,1,
